kosk_id,tarih,ilce,trafo_gerilimi_kV,akim_A,sicaklik_C,nem_orani,topraklama_direnci,koruma_rölesi_durumu,kapi_acik,ariza_var,anomali_skoru
BK004,2025-03-16,Düzköy,0.376,85.7,24.3,93.9,1.56,0,0,0,0.17
BK004,2025-03-22,Hayrat,0.419,102.6,31.4,68.2,1.69,0,0,0,0.07
BK004,2025-03-05,Araklı,0.389,102.8,24.6,50.3,1.36,0,0,0,0.14
BK004,2025-03-29,Akçaabat,0.414,94.5,27.6,68.0,2.3,0,0,0,0.11
BK004,2025-03-01,Vakfıkebir,0.353,83.4,32.6,61.9,1.84,0,0,0,0.29
BK004,2025-03-17,Tonya,0.379,82.9,28.3,59.8,2.12,0,0,0,0.15
BK004,2025-03-28,Tonya,0.383,110.5,32.0,64.6,2.18,0,0,0,0.15
BK004,2025-03-28,Vakfıkebir,0.368,102.5,25.2,75.3,1.09,0,0,0,0.18
BK004,2025-03-03,Tonya,0.394,56.0,31.9,73.9,2.26,0,0,0,0.19
BK004,2025-03-11,Yomra,0.407,116.9,29.3,85.4,2.32,0,0,0,0.21
BK004,2025-03-11,Beşikdüzü,0.421,108.1,30.4,78.2,2.72,0,0,0,0.04
BK004,2025-03-02,Çaykara,0.36,93.2,31.6,76.9,0.98,0,1,0,0.26
BK004,2025-03-08,Araklı,0.413,92.7,29.5,70.7,2.04,0,0,0,0.14
BK004,2025-03-21,Hayrat,0.375,109.8,35.4,73.9,1.9,0,0,0,0.37
BK004,2025-03-13,Yomra,0.391,76.0,35.2,67.5,3.01,0,0,0,0.07
BK004,2025-03-03,Şalpazarı,0.376,103.2,22.1,39.9,1.84,0,0,0,0.26
BK004,2025-03-15,Şalpazarı,0.374,73.4,35.8,48.5,2.38,0,0,0,0.19
BK004,2025-03-03,Tonya,0.409,79.9,30.7,64.6,1.47,0,0,0,0.11
BK004,2025-03-15,Dernekpazarı,0.396,98.6,37.1,77.6,1.69,0,0,0,0.33
BK004,2025-03-04,Tonya,0.363,94.6,32.3,67.5,1.58,0,0,0,0.05
BK004,2025-03-24,Ortahisar,0.403,86.9,36.4,54.5,1.7,0,0,0,0.2
BK004,2025-03-04,Hayrat,0.386,111.9,32.2,64.7,2.29,1,0,1,0.24
BK004,2025-03-14,Akçaabat,0.361,123.3,33.1,65.3,1.16,0,0,0,0.15
BK004,2025-03-18,Araklı,0.391,103.7,26.8,74.6,1.85,0,0,0,0.17
BK004,2025-03-01,Arsin,0.41,85.6,26.1,42.0,1.89,0,0,0,0.13
BK004,2025-03-26,Çarşıbaşı,0.379,117.7,28.0,74.3,1.9,0,0,0,0.14
BK004,2025-03-29,Çaykara,0.446,82.0,32.3,67.1,2.27,0,0,0,0.1
BK004,2025-03-18,Maçka,0.45,111.0,24.4,58.0,1.27,0,0,0,0.13
BK004,2025-03-21,Şalpazarı,0.417,118.7,26.7,64.6,2.31,0,0,0,0.17
BK004,2025-03-31,Dernekpazarı,0.393,108.6,33.8,61.1,1.54,0,0,0,0.09
BK004,2025-03-12,Akçaabat,0.43,123.8,43.3,57.0,2.2,0,0,0,0.13
BK004,2025-03-27,Yomra,0.44,83.4,27.7,68.6,1.93,0,0,0,0.08
BK004,2025-03-28,Şalpazarı,0.428,101.2,24.9,73.1,3.26,0,0,0,0.28
BK004,2025-03-11,Araklı,0.411,126.6,33.4,64.6,2.09,0,0,0,0.09
BK004,2025-03-25,Tonya,0.417,85.8,33.4,60.5,1.77,0,0,0,0.05
BK004,2025-03-23,Düzköy,0.422,102.0,35.4,63.7,2.66,0,0,0,0.05
BK004,2025-03-23,Şalpazarı,0.383,99.3,32.1,58.8,2.05,0,0,0,0.02
BK004,2025-03-04,Of,0.383,94.4,24.9,56.9,1.96,0,0,0,0.23
BK004,2025-03-25,Yomra,0.405,113.0,30.8,65.3,2.32,0,0,0,0.26
BK004,2025-03-01,Dernekpazarı,0.401,128.5,27.8,69.2,1.99,0,1,0,0.19
BK004,2025-03-12,Çarşıbaşı,0.412,108.9,29.4,50.0,1.59,0,0,0,0.15
BK004,2025-03-18,Çaykara,0.417,65.8,36.1,67.2,1.48,0,0,0,0.43
BK004,2025-03-12,Of,0.405,104.2,34.9,69.4,2.45,0,0,0,0.06
BK004,2025-03-02,Vakfıkebir,0.38,89.0,24.9,64.0,1.78,0,0,0,0.11
BK004,2025-03-16,Sürmene,0.411,116.9,32.0,78.8,1.58,0,0,0,0.09
BK004,2025-03-27,Köprübaşı,0.381,108.4,34.9,60.6,1.72,0,0,0,0.32
BK004,2025-03-04,Beşikdüzü,0.36,94.9,38.2,58.1,1.88,1,0,1,0.13
BK004,2025-03-20,Maçka,0.464,111.4,26.4,65.7,2.49,0,0,0,0.04
BK004,2025-03-07,Of,0.394,99.9,31.7,58.5,1.71,0,0,0,0.13
BK004,2025-03-30,Hayrat,0.399,121.0,25.6,79.7,2.62,0,0,0,0.04
BK004,2025-03-07,Şalpazarı,0.384,112.1,31.3,75.5,1.81,0,0,0,0.14
BK004,2025-03-27,Maçka,0.4,125.4,42.0,67.1,2.25,0,0,0,0.23
BK004,2025-03-23,Dernekpazarı,0.393,100.5,26.2,71.0,1.76,0,0,0,0.36
BK004,2025-03-04,Köprübaşı,0.438,83.9,34.9,61.9,1.72,0,0,0,0.16
BK004,2025-03-02,Of,0.338,93.2,37.2,69.5,1.46,0,0,0,0.15
BK004,2025-03-25,Şalpazarı,0.4,90.6,27.1,58.0,2.18,0,0,0,0.06
BK004,2025-03-15,Çaykara,0.437,103.7,32.9,42.6,1.52,0,0,0,0.26
BK004,2025-03-05,Tonya,0.409,96.2,32.5,59.3,2.43,1,0,1,0.12
BK004,2025-03-01,Çaykara,0.416,72.9,33.3,91.9,2.53,0,0,0,0.21
BK004,2025-03-24,Akçaabat,0.422,83.4,35.9,69.3,1.54,0,0,0,0.08
BK004,2025-03-18,Köprübaşı,0.394,81.9,35.7,59.1,1.34,0,0,0,0.23
BK004,2025-03-27,Tonya,0.402,86.1,23.1,69.1,2.58,0,0,0,0.07
BK004,2025-03-30,Çaykara,0.401,90.7,26.7,73.0,2.41,0,0,0,0.3
BK004,2025-03-25,Vakfıkebir,0.379,124.2,30.6,57.9,1.3,0,0,0,0.07
BK004,2025-03-23,Vakfıkebir,0.394,92.9,23.6,56.4,1.56,0,0,0,0.2
BK004,2025-03-24,Sürmene,0.347,144.4,30.9,59.1,1.03,0,0,0,0.04
BK004,2025-03-04,Hayrat,0.39,122.6,32.2,71.5,2.22,0,0,0,0.08
BK004,2025-03-22,Dernekpazarı,0.396,111.9,33.4,54.9,2.72,0,0,0,0.05
BK004,2025-03-17,Hayrat,0.408,103.0,33.4,68.9,2.39,0,0,0,0.2
BK004,2025-03-14,Yomra,0.404,103.7,35.3,78.1,2.17,1,0,1,0.2
BK004,2025-03-09,Hayrat,0.41,121.8,23.2,73.1,2.72,0,0,0,0.21
BK004,2025-03-31,Dernekpazarı,0.408,102.0,24.5,88.7,1.75,0,0,0,0.23
BK004,2025-03-10,Şalpazarı,0.396,116.4,27.0,59.9,1.47,0,0,0,0.24
BK004,2025-03-26,Sürmene,0.4,100.3,22.7,64.3,2.16,0,0,0,0.21
BK004,2025-03-05,Köprübaşı,0.413,118.6,30.1,66.5,1.42,0,0,0,0.17
BK004,2025-03-20,Çaykara,0.437,104.0,29.1,64.3,1.63,0,0,0,0.13
BK004,2025-03-10,Araklı,0.393,98.6,35.2,53.8,2.01,0,0,0,0.25
BK004,2025-03-28,Dernekpazarı,0.436,106.5,32.7,54.2,1.81,0,0,0,0.07
BK004,2025-03-23,Araklı,0.378,87.6,31.7,45.9,2.66,0,0,0,0.15
BK004,2025-03-21,Maçka,0.423,74.7,22.6,63.9,1.37,0,0,0,0.27
BK004,2025-03-07,Maçka,0.442,84.8,29.5,59.3,1.65,0,0,0,0.09
BK004,2025-03-20,Çarşıbaşı,0.368,95.5,29.3,53.2,1.94,0,1,0,0.1
BK004,2025-03-22,Düzköy,0.39,115.1,31.2,77.9,2.03,1,0,1,0.23
BK004,2025-03-30,Sürmene,0.414,114.8,36.5,62.6,2.66,0,0,0,0.14
BK004,2025-03-23,Vakfıkebir,0.415,94.2,37.5,72.0,2.06,1,0,1,0.15
BK004,2025-03-17,Araklı,0.454,106.4,31.0,63.8,2.6,0,0,0,0.37
BK004,2025-03-23,Dernekpazarı,0.373,101.6,31.0,47.0,1.83,0,0,0,0.38
BK004,2025-03-23,Of,0.396,100.7,22.7,69.3,1.9,0,0,0,0.13
BK004,2025-03-25,Düzköy,0.406,87.3,29.5,73.4,2.68,0,0,0,0.4
BK004,2025-03-18,Tonya,0.359,118.9,22.9,58.1,1.6,0,0,0,0.08
BK004,2025-03-19,Köprübaşı,0.422,101.8,31.2,55.0,1.32,0,0,0,0.21
BK004,2025-03-22,Araklı,0.381,116.2,26.0,77.4,1.99,0,0,0,0.02
BK004,2025-03-10,Köprübaşı,0.384,64.5,36.5,56.8,2.93,1,0,1,0.21
BK004,2025-03-26,Ortahisar,0.378,93.3,18.1,60.2,1.9,0,0,0,0.03
BK004,2025-03-17,Of,0.419,100.7,26.7,51.7,2.85,0,0,0,0.15
BK004,2025-03-01,Hayrat,0.41,72.5,24.4,57.0,1.77,0,1,0,0.09
BK004,2025-03-05,Akçaabat,0.401,81.1,30.7,66.5,1.99,0,0,0,0.22
BK004,2025-03-22,Akçaabat,0.403,85.7,30.8,56.2,2.08,0,0,0,0.41
BK004,2025-03-07,Beşikdüzü,0.389,125.8,24.7,73.8,2.37,0,0,0,0.12
BK004,2025-03-25,Vakfıkebir,0.404,98.4,27.4,47.6,1.84,0,0,0,0.17
BK004,2025-03-10,Beşikdüzü,0.376,110.6,28.8,63.1,0.82,0,0,0,0.03
BK004,2025-03-05,Akçaabat,0.407,118.3,28.5,65.1,1.68,0,0,0,0.25
BK004,2025-03-23,Çarşıbaşı,0.39,124.0,39.6,60.5,1.31,0,0,0,0.33
BK004,2025-03-07,Araklı,0.411,101.7,26.6,67.4,2.44,0,0,0,0.14
BK004,2025-03-02,Düzköy,0.412,101.5,25.6,76.4,2.52,0,0,0,0.11
BK004,2025-03-27,Şalpazarı,0.412,91.6,38.9,65.6,2.63,0,0,0,0.11
BK004,2025-03-04,Araklı,0.43,68.8,32.8,56.2,1.82,0,0,0,0.08
BK004,2025-03-28,Yomra,0.388,74.1,30.5,67.9,1.66,0,0,0,0.41
BK004,2025-03-24,Araklı,0.419,114.8,36.4,71.4,1.59,0,0,0,0.28
BK004,2025-03-13,Yomra,0.388,98.0,35.4,72.8,2.22,1,0,1,0.21
BK004,2025-03-17,Çarşıbaşı,0.372,111.3,31.8,56.2,2.26,0,0,0,0.15
BK004,2025-03-23,Akçaabat,0.399,110.9,27.7,61.1,2.3,0,0,0,0.08
BK004,2025-03-30,Hayrat,0.401,113.4,36.3,60.6,1.39,0,0,0,0.21
BK004,2025-03-13,Köprübaşı,0.407,100.1,28.3,73.2,3.09,0,0,0,0.35
BK004,2025-03-31,Dernekpazarı,0.385,89.0,29.9,69.2,1.27,0,0,0,0.29
BK004,2025-03-31,Araklı,0.432,74.5,32.4,52.2,1.75,0,0,0,0.11
BK004,2025-03-02,Ortahisar,0.433,102.9,29.7,72.3,2.05,0,0,0,0.19
BK004,2025-03-24,Beşikdüzü,0.424,106.7,25.9,73.1,1.83,0,0,0,0.21
BK004,2025-03-07,Şalpazarı,0.422,105.6,32.1,67.8,1.62,0,0,0,0.07
BK004,2025-03-27,Yomra,0.394,108.0,22.4,54.1,1.51,0,0,0,0.04
BK004,2025-03-30,Düzköy,0.413,95.6,26.7,67.3,2.0,0,0,0,0.06
BK004,2025-03-25,Araklı,0.405,98.0,28.5,88.3,2.77,0,0,0,0.13
BK004,2025-03-24,Maçka,0.413,88.7,38.9,67.5,3.01,0,0,0,0.28
BK004,2025-03-25,Maçka,0.413,92.6,27.8,60.1,2.22,0,0,0,0.04
BK004,2025-03-10,Şalpazarı,0.385,124.8,21.7,72.7,1.76,1,0,1,0.14
BK004,2025-03-06,Arsin,0.394,101.6,29.1,45.0,1.75,0,0,0,0.29
BK004,2025-03-06,Vakfıkebir,0.392,94.2,29.8,71.5,2.62,0,0,0,0.1
BK004,2025-03-24,Çaykara,0.373,101.4,26.9,62.3,2.99,0,0,0,0.08
BK004,2025-03-04,Hayrat,0.387,90.3,31.6,82.1,1.55,0,0,0,0.28
BK004,2025-03-02,Köprübaşı,0.387,111.5,31.5,63.5,0.75,0,0,0,0.1
BK004,2025-03-09,Araklı,0.355,115.8,41.0,73.0,1.61,0,0,0,0.06
BK004,2025-03-09,Sürmene,0.357,101.5,34.3,67.8,2.47,0,0,0,0.3
BK004,2025-03-06,Beşikdüzü,0.406,90.8,38.1,75.4,2.74,0,0,0,0.31
BK004,2025-03-01,Dernekpazarı,0.448,104.8,30.7,64.4,1.33,0,0,0,0.09
BK004,2025-03-15,Sürmene,0.427,108.1,30.6,59.4,2.3,0,0,0,0.24
BK004,2025-03-02,Sürmene,0.385,130.3,22.5,62.5,1.99,0,0,0,0.22
BK004,2025-03-30,Dernekpazarı,0.387,112.5,28.8,69.7,2.25,0,0,0,0.25
BK005,2025-03-20,Akçaabat,0.392,82.8,33.0,55.8,2.26,0,0,0,0.4
BK005,2025-03-25,Çarşıbaşı,0.37,126.1,27.0,76.1,2.51,0,0,0,0.21
BK005,2025-03-16,Araklı,0.407,103.4,20.0,56.1,1.08,0,0,0,0.07
BK005,2025-03-12,Arsin,0.403,116.8,29.9,65.3,2.47,0,0,0,0.06
BK005,2025-03-26,Dernekpazarı,0.413,107.2,29.5,63.7,2.26,0,1,0,0.38
BK005,2025-03-17,Yomra,0.404,78.9,35.9,62.5,2.08,0,0,0,0.27
BK005,2025-03-31,Vakfıkebir,0.407,108.8,27.1,55.8,3.31,0,0,0,0.2
BK005,2025-03-17,Arsin,0.399,123.6,32.5,62.2,2.05,0,0,0,0.23
BK005,2025-03-26,Çaykara,0.41,85.9,29.3,69.8,1.59,0,0,0,0.35
BK005,2025-03-06,Köprübaşı,0.38,87.9,21.0,75.9,1.78,0,0,0,0.39
BK005,2025-03-18,Araklı,0.375,88.9,23.5,74.6,2.05,0,0,0,0.42
BK005,2025-03-13,Arsin,0.389,105.8,24.4,82.4,1.96,0,0,0,0.08
BK005,2025-03-12,Yomra,0.401,88.3,15.0,56.2,1.74,0,0,0,0.09
BK005,2025-03-29,Maçka,0.416,64.9,36.2,56.4,2.88,0,0,0,0.25
BK005,2025-03-22,Dernekpazarı,0.402,89.1,32.9,43.9,2.66,0,0,0,0.26
BK005,2025-03-11,Düzköy,0.377,92.7,31.7,67.5,1.33,0,0,0,0.11
BK005,2025-03-10,Maçka,0.421,103.4,33.8,69.5,1.84,0,0,0,0.07
BK005,2025-03-31,Çaykara,0.406,95.5,28.9,55.8,2.72,0,0,0,0.37
BK005,2025-03-16,Araklı,0.407,71.1,24.0,69.7,1.65,0,0,0,0.06
BK005,2025-03-27,Ortahisar,0.407,126.5,22.2,62.0,2.03,0,0,0,0.3
BK005,2025-03-04,Düzköy,0.42,92.0,31.1,51.3,2.28,0,0,0,0.16
BK005,2025-03-15,Yomra,0.421,101.0,29.3,66.7,2.63,0,0,0,0.19
BK005,2025-03-29,Yomra,0.41,87.3,28.1,72.5,1.75,0,0,0,0.26
BK005,2025-03-31,Akçaabat,0.441,102.7,31.6,64.4,2.27,0,0,0,0.06
BK005,2025-03-22,Dernekpazarı,0.414,96.7,35.5,62.6,1.02,0,0,0,0.22
BK005,2025-03-13,Of,0.388,78.9,37.7,58.2,0.88,0,0,0,0.06
BK005,2025-03-13,Beşikdüzü,0.409,117.2,32.7,40.5,1.44,0,0,0,0.19
BK005,2025-03-18,Çarşıbaşı,0.379,130.1,30.1,71.4,2.0,0,0,0,0.1
BK005,2025-03-01,Çaykara,0.419,111.0,26.0,76.3,2.38,0,0,0,0.25
BK005,2025-03-27,Düzköy,0.421,91.5,33.4,56.4,2.3,0,0,0,0.11
BK005,2025-03-17,Çaykara,0.407,106.9,28.3,68.5,1.48,0,0,0,0.07
BK005,2025-03-15,Tonya,0.414,95.7,24.8,56.8,1.27,0,0,0,0.11
BK005,2025-03-02,Çarşıbaşı,0.399,119.0,19.9,83.8,2.35,0,1,0,0.16
BK005,2025-03-29,Maçka,0.406,109.1,33.2,71.7,1.64,0,0,0,0.23
BK005,2025-03-11,Çaykara,0.4,110.1,36.1,51.5,1.44,0,0,0,0.08
BK005,2025-03-03,Of,0.361,117.5,24.0,57.3,2.58,0,0,0,0.06
BK005,2025-03-06,Araklı,0.393,105.8,27.8,77.2,3.28,0,0,0,0.16
BK005,2025-03-18,Ortahisar,0.407,119.7,31.0,61.2,3.22,1,0,1,0.17
BK005,2025-03-21,Arsin,0.412,73.6,23.5,83.3,1.37,0,0,0,0.02
BK005,2025-03-07,Maçka,0.412,78.1,28.6,60.6,1.76,0,0,0,0.13
BK005,2025-03-28,Köprübaşı,0.392,105.6,29.5,44.5,2.65,0,0,0,0.37
BK005,2025-03-27,Of,0.42,97.5,28.9,64.2,1.16,0,0,0,0.18
BK005,2025-03-07,Araklı,0.399,81.0,24.8,72.4,2.06,0,0,0,0.08
BK005,2025-03-27,Köprübaşı,0.359,102.2,30.0,69.9,1.6,0,0,0,0.14
BK005,2025-03-21,Arsin,0.417,97.7,26.5,61.2,2.38,0,0,0,0.03
BK005,2025-03-24,Sürmene,0.379,93.4,29.3,74.0,2.47,0,0,0,0.12
BK005,2025-03-01,Şalpazarı,0.378,95.9,28.9,79.2,1.88,0,0,0,0.44
BK005,2025-03-23,Dernekpazarı,0.429,76.5,31.5,50.3,1.57,0,0,0,0.16
BK005,2025-03-02,Arsin,0.379,107.0,36.0,61.4,1.7,0,0,0,0.16
BK005,2025-03-03,Akçaabat,0.365,55.9,27.1,49.1,2.03,0,0,0,0.16
BK005,2025-03-06,Beşikdüzü,0.371,98.9,35.1,83.1,1.88,0,0,0,0.11
BK005,2025-03-18,Arsin,0.375,114.6,23.5,59.7,2.48,0,0,0,0.26
BK005,2025-03-19,Yomra,0.339,95.8,27.7,73.0,1.77,0,0,0,0.32
BK005,2025-03-30,Beşikdüzü,0.397,101.1,28.6,63.5,3.03,0,0,0,0.21
BK005,2025-03-14,Hayrat,0.42,115.1,20.1,58.0,2.22,1,0,1,0.21
BK005,2025-03-15,Hayrat,0.384,130.7,25.2,66.8,1.92,0,0,0,0.34
BK005,2025-03-14,Dernekpazarı,0.413,85.7,22.1,66.3,0.55,0,0,0,0.04
BK005,2025-03-01,Hayrat,0.413,70.7,26.3,62.0,1.64,0,0,0,0.08
BK005,2025-03-22,Of,0.415,78.7,25.8,57.6,2.03,0,0,0,0.08
BK005,2025-03-18,Ortahisar,0.375,94.9,33.1,53.9,1.67,0,0,0,0.25
BK005,2025-03-21,Arsin,0.398,85.7,33.8,55.7,1.99,0,0,0,0.19
BK005,2025-03-25,Akçaabat,0.378,121.1,27.5,63.7,1.93,0,0,0,0.17
BK005,2025-03-23,Arsin,0.365,88.1,19.5,75.8,2.21,0,0,0,0.19
BK005,2025-03-12,Çaykara,0.393,100.2,35.0,78.7,1.99,0,0,0,0.35
BK005,2025-03-04,Çarşıbaşı,0.424,103.0,33.8,68.5,1.89,0,0,0,0.24
BK005,2025-03-26,Çarşıbaşı,0.384,113.6,38.2,47.2,2.01,0,0,0,0.22
BK005,2025-03-20,Arsin,0.406,114.9,30.7,49.2,1.48,0,0,0,0.28
BK005,2025-03-10,Şalpazarı,0.409,105.3,33.9,50.2,2.0,0,0,0,0.2
BK005,2025-03-13,Hayrat,0.428,94.7,26.0,68.3,1.48,0,0,0,0.05
BK005,2025-03-27,Ortahisar,0.407,91.1,35.3,68.6,1.29,0,0,0,0.02
BK005,2025-03-16,Vakfıkebir,0.389,123.7,28.5,73.0,2.7,0,0,0,0.33
BK005,2025-03-18,Yomra,0.391,103.6,25.9,75.8,1.71,0,0,0,0.16
BK005,2025-03-05,Hayrat,0.385,93.3,24.4,50.4,2.29,0,0,0,0.2
BK005,2025-03-26,Araklı,0.434,114.5,24.2,65.9,2.26,1,0,1,0.18
BK005,2025-03-10,Sürmene,0.371,107.6,31.4,50.5,2.69,0,0,0,0.25
BK005,2025-03-10,Düzköy,0.387,104.4,25.1,76.3,2.52,0,1,0,0.27
BK005,2025-03-31,Ortahisar,0.406,89.7,27.9,57.6,3.01,1,0,1,0.11
BK005,2025-03-18,Araklı,0.377,95.3,35.2,40.0,1.41,0,1,0,0.22
BK005,2025-03-05,Of,0.38,99.8,34.0,44.0,1.36,0,0,0,0.11
BK005,2025-03-02,Ortahisar,0.411,110.4,23.1,66.4,1.85,1,0,1,0.3
BK005,2025-03-19,Hayrat,0.387,112.8,32.8,56.8,1.83,0,0,0,0.1
BK005,2025-03-18,Araklı,0.409,94.6,30.6,51.4,1.62,0,0,0,0.36
BK005,2025-03-31,Arsin,0.401,122.3,18.7,63.0,1.46,0,0,0,0.02
BK005,2025-03-10,Maçka,0.39,96.8,28.4,61.8,1.95,0,0,0,0.3
BK005,2025-03-24,Düzköy,0.406,86.6,33.8,70.4,2.09,0,0,0,0.09
BK005,2025-03-07,Köprübaşı,0.386,94.3,35.3,84.1,1.84,0,0,0,0.05
BK005,2025-03-29,Çaykara,0.412,114.5,29.9,55.0,1.74,0,0,0,0.17
BK005,2025-03-05,Vakfıkebir,0.413,96.8,43.5,71.5,1.9,0,0,0,0.14
BK005,2025-03-06,Yomra,0.398,113.1,40.5,68.8,3.07,0,0,0,0.19
BK005,2025-03-20,Beşikdüzü,0.415,95.7,26.8,65.9,1.84,0,0,0,0.04
BK005,2025-03-07,Of,0.42,85.5,32.0,62.1,2.41,0,0,0,0.17
BK005,2025-03-06,Akçaabat,0.401,147.0,24.6,64.4,2.01,0,0,0,0.24
BK005,2025-03-28,Araklı,0.41,85.4,37.2,50.4,2.03,1,0,1,0.02
BK005,2025-03-15,Araklı,0.382,89.5,37.3,64.6,2.65,0,0,0,0.11
BK005,2025-03-03,Çarşıbaşı,0.405,111.7,31.1,85.3,2.09,0,0,0,0.24
BK005,2025-03-22,Arsin,0.41,88.1,35.4,56.3,2.31,0,0,0,0.25
BK005,2025-03-09,Of,0.404,78.9,38.6,44.9,1.82,0,0,0,0.06
BK005,2025-03-07,Tonya,0.4,79.3,23.5,56.1,2.06,0,0,0,0.29
BK005,2025-03-31,Dernekpazarı,0.394,115.2,25.5,57.8,2.29,0,0,0,0.31
BK005,2025-03-12,Sürmene,0.406,73.4,34.5,67.1,2.39,0,0,0,0.12
BK005,2025-03-22,Yomra,0.405,108.1,27.4,63.4,1.38,0,0,0,0.45
BK005,2025-03-04,Çarşıbaşı,0.417,92.4,27.1,94.4,2.99,0,0,0,0.18
BK005,2025-03-20,Arsin,0.368,118.0,34.5,62.1,2.5,0,0,0,0.09
BK005,2025-03-29,Maçka,0.422,97.0,35.4,77.9,1.77,0,0,0,0.05
BK005,2025-03-11,Tonya,0.389,113.4,34.3,54.7,1.99,0,0,0,0.08
BK005,2025-03-15,Dernekpazarı,0.417,112.0,19.4,51.1,3.02,0,0,0,0.13
BK005,2025-03-20,Çarşıbaşı,0.386,94.3,24.0,56.6,1.74,0,0,0,0.05
BK005,2025-03-23,Sürmene,0.375,88.3,23.3,40.9,2.25,1,0,1,0.19
BK005,2025-03-19,Düzköy,0.404,116.7,28.2,63.8,2.32,0,0,0,0.06
BK005,2025-03-26,Dernekpazarı,0.404,83.2,33.7,83.5,1.6,0,0,0,0.18
BK005,2025-03-31,Köprübaşı,0.396,101.7,26.1,77.6,1.79,0,0,0,0.05
BK005,2025-03-06,Ortahisar,0.39,126.6,29.6,47.9,2.3,1,0,1,0.15
BK005,2025-03-11,Yomra,0.377,103.7,27.1,48.3,2.33,0,0,0,0.07
BK005,2025-03-26,Yomra,0.412,78.8,38.6,52.9,1.18,0,0,0,0.0
BK005,2025-03-23,Köprübaşı,0.392,113.1,23.5,71.2,1.54,0,0,0,0.18
BK005,2025-03-09,Düzköy,0.429,125.7,39.0,63.2,2.05,0,0,0,0.43
BK005,2025-03-05,Dernekpazarı,0.378,102.3,30.0,71.8,2.23,0,0,0,0.19
BK005,2025-03-29,Tonya,0.406,85.5,29.4,49.4,2.07,0,0,0,0.09
BK005,2025-03-15,Şalpazarı,0.387,127.9,35.8,69.8,2.71,1,0,1,0.15
BK005,2025-03-12,Çarşıbaşı,0.376,122.6,30.7,64.0,1.6,0,0,0,0.23
BK005,2025-03-16,Araklı,0.427,106.6,33.1,84.9,3.48,0,0,0,0.19
BK005,2025-03-04,Vakfıkebir,0.392,108.2,40.4,55.3,1.66,0,0,0,0.08
BK005,2025-03-21,Arsin,0.417,105.2,34.8,59.0,1.39,0,0,0,0.06
BK005,2025-03-27,Beşikdüzü,0.413,118.3,25.8,58.1,1.81,0,0,0,0.06
BK005,2025-03-28,Sürmene,0.422,98.2,30.9,57.4,2.08,0,0,0,0.34
BK005,2025-03-29,Araklı,0.388,87.4,37.9,65.1,2.51,0,1,0,0.3
BK005,2025-03-07,Beşikdüzü,0.372,114.9,37.6,68.7,2.78,0,0,0,0.11
BK005,2025-03-24,Arsin,0.408,116.5,32.3,60.1,1.36,0,0,0,0.15
BK005,2025-03-24,Arsin,0.409,118.2,37.2,60.2,1.8,0,1,0,0.15
BK005,2025-03-29,Ortahisar,0.413,120.5,30.6,91.3,1.58,0,0,0,0.07
BK005,2025-03-28,Çaykara,0.402,116.9,31.3,54.7,2.31,0,0,0,0.11
BK005,2025-03-21,Ortahisar,0.418,100.7,25.1,61.8,2.01,1,0,1,0.31
BK005,2025-03-27,Hayrat,0.386,99.3,29.4,73.5,1.66,0,0,0,0.03
BK005,2025-03-25,Maçka,0.412,108.8,24.1,93.9,2.53,0,0,0,0.28
BK005,2025-03-30,Akçaabat,0.375,106.6,35.0,71.8,2.33,0,0,0,0.15
BK005,2025-03-18,Beşikdüzü,0.416,85.3,29.9,66.1,1.96,0,0,0,0.03
BK005,2025-03-18,Araklı,0.345,132.3,28.6,63.1,1.97,0,0,0,0.22
BK005,2025-03-16,Sürmene,0.389,111.9,29.2,62.8,1.88,0,0,0,0.22
BK005,2025-03-12,Hayrat,0.394,81.7,41.0,54.5,2.44,0,0,0,0.07
BK005,2025-03-08,Çarşıbaşı,0.39,99.5,41.1,67.7,2.28,0,0,0,0.21
BK005,2025-03-05,Şalpazarı,0.402,101.8,24.1,71.4,1.15,0,0,0,0.14
BK005,2025-03-17,Çaykara,0.432,87.3,27.6,77.5,2.9,0,0,0,0.25
BK005,2025-03-03,Hayrat,0.4,117.8,22.8,66.3,1.71,0,0,0,0.3
BK005,2025-03-12,Çaykara,0.391,103.8,29.3,57.1,2.16,0,0,0,0.28
BK005,2025-03-01,Yomra,0.396,96.3,31.7,71.4,1.98,0,0,0,0.11
BK005,2025-03-28,Vakfıkebir,0.397,106.5,26.1,66.3,1.81,0,0,0,0.3
BK005,2025-03-25,Çaykara,0.429,98.9,23.0,45.0,2.83,0,0,0,0.18
BK005,2025-03-05,Şalpazarı,0.395,89.6,24.0,52.9,2.57,0,0,0,0.1
BK005,2025-03-06,Vakfıkebir,0.366,76.3,29.7,70.0,1.9,0,0,0,0.29
BK005,2025-03-19,Sürmene,0.41,96.4,30.0,78.1,2.2,0,0,0,0.21
BK005,2025-03-24,Tonya,0.401,88.9,29.4,54.2,1.98,0,0,0,0.18
BK005,2025-03-31,Düzköy,0.384,108.2,33.0,62.7,2.77,0,0,0,0.16
BK005,2025-03-02,Yomra,0.416,76.0,36.9,55.6,2.42,0,0,0,0.16
BK005,2025-03-25,Tonya,0.41,91.9,26.2,77.5,2.0,0,0,0,0.11
BK005,2025-03-08,Arsin,0.378,87.8,33.8,66.9,1.92,0,0,0,0.1
